Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/cart?sessionId=9f31e5ec-858e-11f1-9017-a1a91599fee5,16,0,300,379.8867053747017,256.28409100318095,1339.7708190022968,3569.3125,0.00947118472502613,0.0,300,330,370,370,450,1300,1300,1300,1300,1300,1300
GET,/api/cart?sessionId=9f31eb14-858e-11f1-9017-a1a91599fee5,23,0,300,413.2870278690066,261.6327219948289,1659.478304994991,3699.6521739130435,0.013614828042225061,0.0,300,330,410,440,500,940,1700,1700,1700,1700,1700
GET,/api/cart?sessionId=9f31f05a-858e-11f1-9017-a1a91599fee5,18,0,300,501.41263988997605,253.83073199918726,1524.5856430046842,2705.6111111111113,0.010655082815654396,0.0,320,410,490,510,1200,1500,1500,1500,1500,1500,1500
GET,/api/cart?sessionId=9f31f596-858e-11f1-9017-a1a91599fee5,24,0,310,414.55475870861846,252.3628609997104,1336.9632909962093,2173.7083333333335,0.014206777087539195,0.0,310,360,460,510,590,1000,1300,1300,1300,1300,1300
GET,/api/cart?sessionId=9f31fad2-858e-11f1-9017-a1a91599fee5,30,0,300,434.916814967922,248.86606699874392,1261.7552969968528,4290.0,0.017758471359423992,0.0,310,340,460,550,950,1200,1300,1300,1300,1300,1300
GET,/api/cart?sessionId=9f320018-858e-11f1-9017-a1a91599fee5,23,0,310,422.70252021768573,249.55426299857209,1595.6544209984713,3504.913043478261,0.013614828042225061,0.0,310,350,450,470,750,790,1600,1600,1600,1600,1600
GET,/api/cart?sessionId=9f3205e0-858e-11f1-9017-a1a91599fee5,24,0,300,400.4985622505046,255.89917099568993,1103.4953749986016,3012.625,0.014206777087539195,0.0,340,380,430,450,570,990,1100,1100,1100,1100,1100
GET,/api/cart?sessionId=9f320aea-858e-11f1-9017-a1a91599fee5,21,0,370,442.8722924293695,252.47679500171216,1199.7533710018615,4176.809523809524,0.012430929951596795,0.0,370,400,540,540,720,810,1200,1200,1200,1200,1200
GET,/api/cart?sessionId=9f320f86-858e-11f1-9017-a1a91599fee5,26,0,320,400.4552383076561,247.45779800286982,1496.812373996363,4091.3076923076924,0.01539067517816746,0.0,330,400,440,440,520,860,1500,1500,1500,1500,1500
GET,/api/cart?sessionId=9f32342a-858e-11f1-9017-a1a91599fee5,17,0,280,310.4995806472075,248.96630299917888,585.7116619954468,3172.0588235294117,0.010063133770340262,0.0,280,290,320,320,390,590,590,590,590,590,590
GET,/api/cart?sessionId=9f3239d4-858e-11f1-9017-a1a91599fee5,23,0,320,364.1687827830142,246.96395299542928,712.277331003861,3523.0,0.013614828042225061,0.0,320,400,410,410,530,550,710,710,710,710,710
GET,/api/cart?sessionId=9f323ec0-858e-11f1-9017-a1a91599fee5,23,0,300,373.14213121767943,245.6967899997835,1436.7765269998927,2657.782608695652,0.013614828042225061,0.0,300,340,360,380,480,560,1400,1400,1400,1400,1400
GET,/api/cart?sessionId=9f32437a-858e-11f1-9017-a1a91599fee5,18,0,310,442.15874894345893,249.17938499856973,1824.5609260047786,3594.6666666666665,0.010655082815654396,0.0,330,380,520,540,560,1800,1800,1800,1800,1800,1800
GET,/api/cart?sessionId=9f32482a-858e-11f1-9017-a1a91599fee5,24,0,290,427.2527745009332,258.3365230020718,1437.5824779999675,3482.375,0.014206777087539195,0.0,300,320,510,560,670,1300,1400,1400,1400,1400,1400
GET,/api/cart?sessionId=9f324cbc-858e-11f1-9017-a1a91599fee5,24,0,280,393.4129528336901,251.87836000259267,1447.2890059987549,3459.9583333333335,0.014206777087539195,0.0,280,300,350,440,480,1300,1400,1400,1400,1400,1400
GET,/api/cart?sessionId=9f325180-858e-11f1-9017-a1a91599fee5,24,0,340,475.61098029018467,254.43840899970382,1464.0548059978755,3466.8333333333335,0.014206777087539195,0.0,340,400,510,550,1100,1400,1500,1500,1500,1500,1500
GET,/api/cart?sessionId=9f325644-858e-11f1-9017-a1a91599fee5,23,0,280,385.0018036957962,255.14690000272822,1685.7176939956844,1990.695652173913,0.013614828042225061,0.0,280,330,350,450,530,630,1700,1700,1700,1700,1700
GET,/api/cart?sessionId=9fca8e96-858e-11f1-9017-a1a91599fee5,27,0,340,509.1407890000415,249.9406610004371,1914.6603800036246,3969.8888888888887,0.01598262422348159,0.0,340,400,500,510,1200,1500,1900,1900,1900,1900,1900
GET,/api/cart?sessionId=9fca942c-858e-11f1-9017-a1a91599fee5,25,0,290,428.99094519991195,249.1014479965088,1302.4824669992086,4825.28,0.014798726132853327,0.0,290,340,390,560,920,1300,1300,1300,1300,1300,1300
GET,/api/cart?sessionId=9fca9864-858e-11f1-9017-a1a91599fee5,19,0,300,446.0241707366597,251.7557209939696,1254.4868940021843,3800.842105263158,0.011247031860968528,0.0,300,310,430,550,1200,1300,1300,1300,1300,1300,1300
GET,/api/cart?sessionId=9fca9c6a-858e-11f1-9017-a1a91599fee5,23,0,280,334.80534265286025,254.83725200319896,1112.7050889990642,3045.0,0.013614828042225061,0.0,280,290,300,330,370,610,1100,1100,1100,1100,1100
GET,/api/cart?sessionId=9fca9f6c-858e-11f1-9017-a1a91599fee5,24,0,280,381.1300722084828,246.84253500163322,1232.7201389998663,1634.0833333333333,0.014206777087539195,0.0,280,340,400,490,660,710,1200,1200,1200,1200,1200
GET,/api/cart?sessionId=9fcaa232-858e-11f1-9017-a1a91599fee5,23,0,280,371.18899212984377,245.3878060041461,1459.50375800021,2348.782608695652,0.013614828042225061,0.0,280,320,360,420,540,570,1500,1500,1500,1500,1500
GET,/api/cart?sessionId=9fcaa4da-858e-11f1-9017-a1a91599fee5,27,0,290,459.3513067051794,247.04420500347624,1388.8513280035113,2525.296296296296,0.01598262422348159,0.0,290,360,380,470,1100,1400,1400,1400,1400,1400,1400
GET,/api/cart?sessionId=9fcaa76e-858e-11f1-9017-a1a91599fee5,17,0,290,342.58721264717786,263.77336600126,623.5622290041647,3058.235294117647,0.010063133770340262,0.0,290,330,360,450,510,620,620,620,620,620,620
GET,/api/cart?sessionId=9fcaa9f8-858e-11f1-9017-a1a91599fee5,27,0,280,393.48840099922165,246.80749199615093,1382.0266370021272,4970.851851851852,0.01598262422348159,0.0,280,300,370,400,610,1300,1400,1400,1400,1400,1400
GET,/api/cart?sessionId=9fcaac8c-858e-11f1-9017-a1a91599fee5,25,0,280,340.8689201195375,247.5319499935722,1147.0849339966662,3904.4,0.014798726132853327,0.0,280,290,310,320,470,620,1100,1100,1100,1100,1100
GET,/api/cart?sessionId=9fcaaf16-858e-11f1-9017-a1a91599fee5,28,0,290,445.6921949638075,249.68713599810144,2212.4486899992917,5278.285714285715,0.016574573268795727,0.0,310,400,470,480,900,990,2200,2200,2200,2200,2200
GET,/api/cart?sessionId=9fcab18c-858e-11f1-9017-a1a91599fee5,22,0,290,436.17990504571935,244.64864499896066,1120.552141997905,3221.409090909091,0.013022878996910929,0.0,290,430,470,470,1100,1100,1100,1100,1100,1100,1100
GET,/api/cart?sessionId=9fcab3f8-858e-11f1-9017-a1a91599fee5,17,0,390,445.4314074117814,258.392266005103,1031.3169180008117,5627.588235294118,0.010063133770340262,0.0,390,490,510,590,710,1000,1000,1000,1000,1000,1000
GET,/api/cart?sessionId=9fcab66e-858e-11f1-9017-a1a91599fee5,27,0,300,341.61699999930096,253.93622199771926,548.3587369963061,3423.296296296296,0.01598262422348159,0.0,300,360,400,410,470,520,550,550,550,550,550
GET,/api/cart?sessionId=9fcab8da-858e-11f1-9017-a1a91599fee5,21,0,300,387.84337738165743,252.45354399521602,1308.3687440012,3251.8571428571427,0.012430929951596795,0.0,300,340,410,410,550,620,1300,1300,1300,1300,1300
GET,/api/cart?sessionId=9fcabb32-858e-11f1-9017-a1a91599fee5,25,0,270,290.4894831185811,251.44564999936847,458.424604999891,3466.64,0.014798726132853327,0.0,270,280,290,290,410,410,460,460,460,460,460
GET,/api/cart?sessionId=9fcabdda-858e-11f1-9017-a1a91599fee5,23,0,280,427.91611013071025,250.65250099578407,1440.1800810010172,2797.1304347826085,0.013614828042225061,0.0,280,360,470,480,560,1400,1400,1400,1400,1400,1400
GET,/api/cart?sessionId=9fcac0be-858e-11f1-9017-a1a91599fee5,28,0,280,310.62542732122114,249.59741499333177,601.3200199959101,2376.964285714286,0.016574573268795727,0.0,280,290,310,320,480,500,600,600,600,600,600
GET,/api/cart?sessionId=9fcac3c0-858e-11f1-9017-a1a91599fee5,27,0,280,455.87665281318885,263.16050499735866,1762.449829999241,2609.703703703704,0.01598262422348159,0.0,280,410,450,490,1100,1200,1800,1800,1800,1800,1800
GET,/api/cart?sessionId=9fcac5f0-858e-11f1-9017-a1a91599fee5,32,0,280,467.2582709688413,243.55498499789974,3300.120184001571,4215.03125,0.01894236945005226,0.0,290,340,410,420,660,1400,3300,3300,3300,3300,3300
GET,/api/cart?sessionId=9fcac834-858e-11f1-9017-a1a91599fee5,14,0,290,460.98576735676033,256.16603499656776,1338.8568809969001,3559.8571428571427,0.008287286634397864,0.0,310,340,410,580,1200,1300,1300,1300,1300,1300,1300
GET,/api/cart?sessionId=9fcaca64-858e-11f1-9017-a1a91599fee5,21,0,290,429.68409485738016,250.6747110019205,1388.9635590021499,3570.190476190476,0.012430929951596795,0.0,290,370,540,570,620,950,1400,1400,1400,1400,1400
GET,/api/cart?sessionId=9fcacc9e-858e-11f1-9017-a1a91599fee5,27,0,390,487.1322701486254,250.76547099888558,1441.062450001482,4793.259259259259,0.01598262422348159,0.0,390,450,540,610,1100,1300,1400,1400,1400,1400,1400
GET,/api/cart?sessionId=9fcacef6-858e-11f1-9017-a1a91599fee5,28,0,330,457.70154864294454,255.3736019981443,2165.6528859966784,3714.3928571428573,0.016574573268795727,0.0,330,430,520,520,600,1200,2200,2200,2200,2200,2200
GET,/api/cart?sessionId=9fcad14e-858e-11f1-9017-a1a91599fee5,34,0,300,421.7796589122479,252.5714559960761,1409.4057370020892,3389.294117647059,0.020126267540680524,0.0,300,400,440,500,780,1100,1400,1400,1400,1400,1400
GET,/api/cart?sessionId=a06379a8-858e-11f1-9017-a1a91599fee5,22,0,290,456.3493998178852,256.53579399659066,3198.399836997851,4044.9545454545455,0.013022878996910929,0.0,290,310,330,330,470,830,3200,3200,3200,3200,3200
GET,/api/cart?sessionId=a0637e08-858e-11f1-9017-a1a91599fee5,26,0,280,341.4183095365633,243.99119400186464,724.6654279952054,5027.2692307692305,0.01539067517816746,0.0,280,320,380,470,500,530,720,720,720,720,720
GET,/api/cart?sessionId=a0638100-858e-11f1-9017-a1a91599fee5,19,0,290,334.15413173689126,248.73826400289545,767.0139440015191,3212.2105263157896,0.011247031860968528,0.0,290,310,370,410,480,770,770,770,770,770,770
GET,/api/cart?sessionId=a06383a8-858e-11f1-9017-a1a91599fee5,23,1,360,446.99755639126323,257.3190559996874,1685.1475869989372,3723.608695652174,0.013614828042225061,0.0005919490453141331,360,430,450,500,570,960,1700,1700,1700,1700,1700
GET,/api/cart?sessionId=a063863c-858e-11f1-9017-a1a91599fee5,24,0,300,433.8374937500096,247.54189800296444,1376.2450450012693,3521.3333333333335,0.014206777087539195,0.0,310,410,460,510,720,1300,1400,1400,1400,1400,1400
GET,/api/cart?sessionId=a06388ee-858e-11f1-9017-a1a91599fee5,17,0,360,594.6095198228517,248.90836399572436,2751.5565029971185,3122.764705882353,0.010063133770340262,0.0,360,400,500,760,1400,2800,2800,2800,2800,2800,2800
GET,/api/cart?sessionId=a0638b78-858e-11f1-9017-a1a91599fee5,23,0,320,422.81714143514955,252.35387099382933,1257.276667005499,3522.304347826087,0.013614828042225061,0.0,320,350,500,510,760,970,1300,1300,1300,1300,1300
GET,/api/cart?sessionId=a0638dee-858e-11f1-9017-a1a91599fee5,19,0,290,431.7462978418151,254.3097059970023,1405.3227589974995,2399.3684210526317,0.011247031860968528,0.0,290,330,370,570,1300,1400,1400,1400,1400,1400,1400
GET,/api/cart?sessionId=a0639050-858e-11f1-9017-a1a91599fee5,27,0,290,507.75403681419215,254.1601030025049,1585.5256729992107,1881.111111111111,0.01598262422348159,0.0,290,360,550,560,1400,1400,1600,1600,1600,1600,1600
GET,/api/cart?sessionId=a063929e-858e-11f1-9017-a1a91599fee5,23,0,290,393.992577913235,248.4575349953957,1276.5974840003764,3365.1304347826085,0.013614828042225061,0.0,290,310,330,390,680,960,1300,1300,1300,1300,1300
GET,/api/cart?sessionId=a063950a-858e-11f1-9017-a1a91599fee5,17,0,320,378.2253123529646,241.21423500037054,946.3857360024122,4017.0,0.010063133770340262,0.0,320,370,390,460,710,950,950,950,950,950,950
GET,/api/cart?sessionId=a063979e-858e-11f1-9017-a1a91599fee5,34,0,290,330.04740864635096,245.9533349974663,1185.3451239949209,4141.176470588235,0.020126267540680524,0.0,290,310,330,340,410,530,1200,1200,1200,1200,1200
GET,/api/cart?sessionId=a06399e2-858e-11f1-9017-a1a91599fee5,22,0,300,394.27678268078705,248.41062600171426,909.5796609981335,3645.1363636363635,0.013022878996910929,0.0,310,380,510,510,610,800,910,910,910,910,910
GET,/api/cart?sessionId=a0639ce4-858e-11f1-9017-a1a91599fee5,22,0,280,309.09208336313236,251.24121699627722,535.9881839976879,3499.1363636363635,0.013022878996910929,0.0,290,290,320,340,390,430,540,540,540,540,540
GET,/api/cart?sessionId=a063a0d6-858e-11f1-9017-a1a91599fee5,19,0,300,485.25162221056615,251.70715699641732,1337.377550000383,3847.7368421052633,0.011247031860968528,0.0,300,470,540,550,1300,1300,1300,1300,1300,1300,1300
GET,/api/cart?sessionId=a063a428-858e-11f1-9017-a1a91599fee5,24,0,280,294.15974795756483,250.94472500495613,443.6031750010443,2504.9166666666665,0.014206777087539195,0.0,280,280,300,320,380,440,440,440,440,440,440
GET,/api/cart?sessionId=a063a680-858e-11f1-9017-a1a91599fee5,25,0,270,324.99761616025353,247.61827100155642,782.9768509982387,2181.32,0.014798726132853327,0.0,270,290,300,310,630,640,780,780,780,780,780
GET,/api/cart?sessionId=a063a8c4-858e-11f1-9017-a1a91599fee5,15,0,290,420.046556533877,252.33692799520213,1304.5286150008906,2349.3333333333335,0.008879235679711996,0.0,290,400,520,600,620,1300,1300,1300,1300,1300,1300
GET,/api/cart?sessionId=a063ab12-858e-11f1-9017-a1a91599fee5,27,0,300,490.23978229578694,251.73670700314688,1979.473004997999,3573.222222222222,0.01598262422348159,0.0,300,330,510,520,1300,1400,2000,2000,2000,2000,2000
GET,/api/cart?sessionId=a063ad74-858e-11f1-9017-a1a91599fee5,21,0,330,464.00794099983096,253.72857299953466,2052.1093679999467,3238.3809523809523,0.012430929951596795,0.0,330,410,440,450,570,1100,2100,2100,2100,2100,2100
GET,/api/cart?sessionId=a063afcc-858e-11f1-9017-a1a91599fee5,21,0,300,345.76431118988523,257.22508799663046,569.2482439990272,2790.5238095238096,0.012430929951596795,0.0,300,330,370,460,530,530,570,570,570,570,570
GET,/api/cart?sessionId=a063b206-858e-11f1-9017-a1a91599fee5,24,0,300,545.1484597915623,252.72960500296904,1634.462371999689,3475.7916666666665,0.014206777087539195,0.0,310,440,740,770,1400,1500,1600,1600,1600,1600,1600
GET,/api/cart?sessionId=a063b44a-858e-11f1-9017-a1a91599fee5,26,0,290,383.4599680757002,254.9030039954232,1135.6456740031717,3430.5384615384614,0.01539067517816746,0.0,290,350,440,570,590,610,1100,1100,1100,1100,1100
GET,/api/cart?sessionId=a063b68e-858e-11f1-9017-a1a91599fee5,26,0,300,377.00658472973515,251.51056499453261,1254.323369001213,3516.153846153846,0.01539067517816746,0.0,300,350,420,460,520,560,1300,1300,1300,1300,1300
GET,/api/cart?sessionId=a063b8be-858e-11f1-9017-a1a91599fee5,25,0,380,472.06131123937666,255.6540289951954,1555.4901479990804,1333.36,0.014798726132853327,0.0,380,460,470,580,830,1200,1600,1600,1600,1600,1600
POST,/api/checkout,3594,3,350,477.59855079188054,267.7827029983746,3979.05285100569,1675.9994435169726,2.1274648688589943,0.0017758471359423994,350,400,440,470,800,1400,1600,1800,3600,4000,4000
GET,/api/data/,754,0,570,741.8009585784146,493.35271299787564,4079.2390940041514,202.04641909814325,0.44632958016685637,0.0,570,650,720,800,1500,1700,2000,2100,4100,4100,4100
GET,/api/data/?contextKeys=accessories,718,0,580,740.9107807143705,498.1538520005415,2701.1929619984585,303.0,0.42501941453554754,0.0,580,650,730,810,1500,1700,1800,2000,2700,2700,2700
GET,/api/data/?contextKeys=assembly,756,1,570,726.7505854682956,452.27783099835506,4882.844797997677,89.0079365079365,0.4475134782574846,0.0005919490453141331,570,640,710,760,1300,1600,1900,2000,4900,4900,4900
GET,/api/data/?contextKeys=binoculars,803,0,580,771.9740113674394,494.72666799556464,4198.157156999514,83.0,0.4753350833872489,0.0,580,660,750,860,1500,1700,2000,2300,4200,4200,4200
GET,/api/data/?contextKeys=books,780,0,560,739.7835707602121,495.94022399833193,3641.0230610053986,202.45,0.4617202553450238,0.0,560,630,710,780,1500,1800,2000,2300,3600,3600,3600
GET,/api/data/?contextKeys=telescopes,771,0,580,745.227534511077,494.57254899607506,4087.2553669978515,106.0,0.4563927139371966,0.0,580,650,720,760,1500,1700,1900,2200,4100,4100,4100
GET,/api/data/?contextKeys=travel,758,2,570,719.2790516199615,275.47708500060253,4871.145543998864,128.91029023746702,0.4486973763481129,0.0011838980906282662,570,650,710,770,1200,1600,1900,2100,4900,4900,4900
POST,/api/product-ask-ai-assistant/0PUK6V6EV0,168,0,810,1018.1491400236978,451.1725260017556,2320.726486002968,314.0238095238095,0.09944743961277436,0.0,830,1200,1400,1500,1800,2100,2200,2300,2300,2300,2300
POST,/api/product-ask-ai-assistant/1YMWWN1N4O,205,0,820,1007.5249821758296,454.7038230011822,3524.6480559944757,311.9512195121951,0.12134955428939728,0.0,820,1000,1200,1400,1700,2300,2500,2800,3500,3500,3500
POST,/api/product-ask-ai-assistant/2ZYFJ3GM2N,182,0,900,1099.6460927035714,458.86004799831426,3884.6215049998136,313.2637362637363,0.10773472624717222,0.0,900,1200,1500,1500,2100,2300,2600,3000,3900,3900,3900
POST,/api/product-ask-ai-assistant/66VCHSJNUP,178,0,820,1010.9694652077287,424.28911300521577,2408.566010002687,314.13483146067415,0.10536693006591569,0.0,820,1200,1300,1500,1700,2000,2300,2300,2400,2400,2400
POST,/api/product-ask-ai-assistant/6E92ZMYYFZ,180,0,850,1046.0641086389337,460.10544800083153,3660.8536019994062,314.15555555555557,0.10655082815654396,0.0,850,1100,1500,1600,1800,2100,2700,3300,3700,3700,3700
POST,/api/product-ask-ai-assistant/9SIQT8TOJO,189,0,790,1011.4203165872756,421.18411300180014,2630.2680100052385,312.4867724867725,0.11187836956437115,0.0,790,1100,1400,1500,1800,2200,2400,2600,2600,2600,2600
POST,/api/product-ask-ai-assistant/HQTGWGPNH4,194,0,740,928.5417306082028,423.00039200199535,2551.912236995122,315.1443298969072,0.11483811479094182,0.0,740,960,1100,1300,1600,2100,2300,2400,2600,2600,2600
POST,/api/product-ask-ai-assistant/L9ECAV7KIM,186,0,760,1020.8856684623771,425.79392100014957,3849.4472800011863,313.3225806451613,0.11010252242842876,0.0,760,1100,1300,1500,1900,2400,2900,3000,3800,3800,3800
POST,/api/product-ask-ai-assistant/LS4PSXUNUM,191,0,810,965.332920727171,424.4812210017699,3264.21002799907,313.39267015706804,0.11306226765499942,0.0,810,1000,1200,1300,1600,2100,2400,3100,3300,3300,3300
POST,/api/product-ask-ai-assistant/OLJCESPC7Z,202,0,830,1050.5448735649306,456.1439910030458,3348.161872003402,315.1782178217822,0.11957370715345489,0.0,840,1300,1400,1500,1900,2200,2400,2600,3300,3300,3300
GET,/api/product-reviews/0PUK6V6EV0,372,0,360,477.27466500789455,242.53662599949166,3665.7500020010048,988.0,0.22020504485685752,0.0,360,440,490,540,870,1300,1400,1800,3700,3700,3700
GET,/api/product-reviews/1YMWWN1N4O,383,0,380,513.3190393760495,242.03979699814226,3627.8204299960635,1023.0,0.22671648435531297,0.0,380,470,530,560,950,1400,1700,2100,3600,3600,3600
GET,/api/product-reviews/2ZYFJ3GM2N,371,0,370,481.4030353640108,241.77330700331368,2086.463106003066,999.0,0.21961309581154337,0.0,370,460,520,560,810,1200,1500,1800,2100,2100,2100
GET,/api/product-reviews/66VCHSJNUP,403,0,370,478.50736969226216,243.56172600528225,1872.6276340021286,997.0,0.23855546526159563,0.0,370,440,510,570,910,1200,1400,1400,1900,1900,1900
GET,/api/product-reviews/6E92ZMYYFZ,351,0,390,555.6522151255454,244.37113600288285,3813.47472199559,1026.0,0.2077741149052607,0.0,390,500,590,650,1100,1500,1800,2400,3800,3800,3800
GET,/api/product-reviews/9SIQT8TOJO,363,0,360,488.4182565289369,238.7905820069136,2234.576847993594,1010.0,0.2148775034490303,0.0,360,440,540,580,910,1300,1500,1800,2200,2200,2200
GET,/api/product-reviews/HQTGWGPNH4,353,0,380,514.9563670482362,243.19696900056442,2300.3662640039693,1031.0,0.20895801299588898,0.0,380,470,560,650,1000,1300,1600,1700,2300,2300,2300
GET,/api/product-reviews/L9ECAV7KIM,346,0,380,506.31768803470624,246.82009899697732,3448.9164849946974,943.0,0.20481436967869004,0.0,390,470,540,580,960,1400,1600,1800,3400,3400,3400
GET,/api/product-reviews/LS4PSXUNUM,341,0,370,457.42332925213054,246.682196004258,2028.2092720008222,1010.0,0.20185462445211938,0.0,370,440,490,540,710,1000,1500,1600,2000,2000,2000
GET,/api/product-reviews/OLJCESPC7Z,366,0,380,515.7021572731288,244.8895990019082,3689.0910869988147,1015.0,0.2166533505849727,0.0,380,450,540,590,970,1300,1600,2100,3700,3700,3700
GET,/api/products/0PUK6V6EV0,2945,2,290,385.4998292902894,239.73450999619672,3994.022276994656,420.7786078098472,1.743289938450122,0.0011838980906282662,290,320,360,400,530,1200,1400,1500,2700,4000,4000
GET,/api/products/1YMWWN1N4O,2953,1,290,383.0992725035675,240.51608000445412,3033.767593995435,887.7314595326786,1.7480255308126351,0.0005919490453141331,290,320,360,400,520,1200,1400,1500,2300,3000,3000
GET,/api/products/2ZYFJ3GM2N,2924,6,290,393.98661321169567,240.7912339986069,3948.9700269987225,555.0540355677155,1.7308590084985251,0.0035516942718847987,290,320,370,400,560,1200,1400,1600,3500,3900,3900
GET,/api/products/66VCHSJNUP,2865,1,290,381.4445437430588,239.99137499777135,2516.84817399655,493.8607329842932,1.6959340148249913,0.0005919490453141331,290,320,360,400,520,1200,1400,1500,2100,2500,2500
GET,/api/products/6E92ZMYYFZ,2907,1,290,386.3199427533063,240.14515399903757,3847.455226998136,474.8692810457516,1.7207958747281848,0.0005919490453141331,290,330,370,400,540,1200,1400,1500,2800,3800,3800
GET,/api/products/9SIQT8TOJO,2898,1,290,390.4352846311453,238.38854399946285,3523.6149659976945,777.7643202208419,1.7154683333203578,0.0005919490453141331,290,330,370,410,540,1200,1400,1600,2500,3500,3500
GET,/api/products/HQTGWGPNH4,2797,1,290,385.42818719450827,239.60944400459994,3921.570027996495,738.7697533071148,1.6556814797436303,0.0005919490453141331,290,320,370,410,540,1100,1400,1500,3300,3900,3900
GET,/api/products/L9ECAV7KIM,2954,2,290,385.18503940721445,239.34495599678485,3056.920210001408,734.5666892349357,1.7486174798579492,0.0011838980906282662,290,320,360,400,540,1200,1400,1500,2300,3100,3100
GET,/api/products/LS4PSXUNUM,2830,1,280,370.443886210243,237.4616400047671,3202.83921599912,528.8466431095407,1.6752157982389966,0.0005919490453141331,280,310,360,390,500,980,1400,1400,1900,3200,3200
GET,/api/products/OLJCESPC7Z,2927,1,290,384.50142484284885,238.4225419955328,3909.4104820032953,505.8595831909805,1.7326348556344675,0.0005919490453141331,290,320,360,400,540,1200,1400,1500,2300,3900,3900
GET,/api/recommendations?productIds=0PUK6V6EV0,515,0,340,473.8026951416509,244.97899699781556,2066.0866129983333,2534.382524271845,0.3048537583367785,0.0,340,440,550,600,850,1300,1500,1700,2100,2100,2100
GET,/api/recommendations?productIds=1YMWWN1N4O,521,0,360,496.83041581961953,246.6179379989626,3955.1639839992276,2332.539347408829,0.30840545260866337,0.0,360,460,530,600,900,1300,1500,1800,4000,4000,4000
GET,/api/recommendations?productIds=2ZYFJ3GM2N,560,0,340,471.67175685535767,248.35245300346287,2250.5750069976784,2474.2642857142855,0.3314914653759145,0.0,340,440,510,580,860,1200,1600,1900,2300,2300,2300
GET,/api/recommendations?productIds=66VCHSJNUP,543,0,340,466.8438763461385,249.01061900163768,1766.332457002136,2517.7366482504603,0.32142833160557427,0.0,340,450,510,590,820,1200,1400,1500,1800,1800,1800
GET,/api/recommendations?productIds=6E92ZMYYFZ,528,0,330,462.57995461359536,245.07445500057656,1928.554691003228,2524.0511363636365,0.3125490959258623,0.0,340,430,510,570,830,1200,1400,1600,1900,1900,1900
GET,/api/recommendations?productIds=9SIQT8TOJO,501,1,340,521.8251337546444,250.79103399912128,3620.4053410037886,2370.8483033932134,0.29656647170238065,0.0005919490453141331,340,460,580,690,1100,1400,1500,1900,3600,3600,3600
GET,/api/recommendations?productIds=HQTGWGPNH4,558,1,350,477.2506482275986,247.26473800546955,2152.5855209984,2394.8064516129034,0.33030756728528626,0.0005919490453141331,350,460,520,580,850,1300,1500,1700,2200,2200,2200
GET,/api/recommendations?productIds=L9ECAV7KIM,548,0,350,492.6472559488841,241.3193640022655,2513.6151219994645,2389.03102189781,0.32438807683214493,0.0,350,460,540,620,940,1300,1500,1700,2500,2500,2500
GET,/api/recommendations?productIds=LS4PSXUNUM,548,0,330,475.78768845247447,248.7140060038655,1955.5812860053265,2502.2627737226276,0.32438807683214493,0.0,330,440,520,570,990,1300,1500,1600,2000,2000,2000
GET,/api/recommendations?productIds=OLJCESPC7Z,538,0,370,523.2398043474328,246.77648700162536,2461.2744319965714,2497.1654275092937,0.3184685863790036,0.0,370,500,590,690,1100,1400,1600,1800,2500,2500,2500
,Aggregated,67430,31,310,455.82938390342105,237.4616400047671,4882.844797997677,1471.005487171882,39.915124125531996,0.018350420404738124,310,400,490,540,830,1300,1600,1800,3100,4000,4900
